interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split
HI0009049,T002263,H0010,December,2,9418,2651.0,72.0,62.0,100.0,100.0,57.16,12.5,74.8,100.0,0.0,83.64,train
HI0009050,T002263,H0029,December,2,9418,3084.0,100.0,71.0,100.0,100.0,52.84,62.5,77.35,100.0,0.0,100.0,train
HI0009051,T002263,H0002,December,2,9418,27738.0,44.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,57.97,train
HI0009052,T002263,H0033,December,2,9418,10987.0,72.0,64.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,51.72,train
HI0009053,T002264,H0021,March,7,62162,1497.0,72.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,test
HI0009054,T002264,H0001,March,7,62162,2049.0,72.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,97.61,test
HI0009055,T002264,H0027,March,7,62162,11145.0,72.0,80.0,100.0,0.0,68.2,62.5,86.05,100.0,100.0,63.81,test
HI0009056,T002264,H0036,March,7,62162,3166.0,100.0,83.0,100.0,100.0,47.92,37.5,69.55,100.0,0.0,100.0,test
HI0009057,T002265,H0001,February,5,123096,2049.0,16.0,67.16,100.0,100.0,48.4,25.0,74.8,100.0,0.0,67.38,validation
HI0009058,T002265,H0023,February,5,123096,24419.0,100.0,67.16,100.0,100.0,73.0,62.5,83.95,100.0,0.0,91.78,validation
HI0009059,T002265,H0021,February,5,123096,1497.0,16.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,86.61,validation
HI0009060,T002265,H0031,February,5,123096,6095.0,44.0,56.12,100.0,100.0,62.08,50.0,77.5,100.0,0.0,88.48,validation
HI0009061,T002266,H0010,November,3,104014,2651.0,100.0,62.56,100.0,100.0,57.16,12.5,74.8,100.0,0.0,83.28,train
HI0009062,T002266,H0012,November,3,104014,5444.0,72.0,68.08,100.0,72.05,61.0,37.5,80.35,100.0,40.76,87.86,train
HI0009063,T002266,H0032,November,3,104014,3917.0,72.0,59.8,100.0,90.06,44.44,37.5,74.5,100.0,14.49,95.44,train
HI0009064,T002266,H0037,November,3,104014,1947.0,100.0,62.56,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,train
HI0009065,T002267,H0015,January,7,101463,24244.0,72.0,58.88,100.0,0.0,67.72,50.0,85.75,100.0,100.0,65.85,train
HI0009066,T002267,H0018,January,7,101463,5949.0,72.0,45.08,100.0,100.0,56.08,25.0,80.5,100.0,0.0,89.75,train
HI0009067,T002267,H0003,January,7,101463,9176.0,100.0,63.0,100.0,93.64,64.24,75.0,83.95,100.0,5.57,98.15,train
HI0009068,T002267,H0013,January,7,101463,4412.0,72.0,66.0,100.0,100.0,74.56,50.0,86.65,100.0,0.0,91.27,train
HI0009069,T002268,H0015,July,2,18390,24244.0,16.0,79.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,43.44,train
HI0009070,T002268,H0014,July,2,18390,11338.0,44.0,95.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,52.29,train
HI0009071,T002268,H0006,July,2,18390,2830.0,100.0,85.0,100.0,80.08,60.88,37.5,81.1,100.0,29.05,88.03,train
HI0009072,T002268,H0001,July,2,18390,2049.0,100.0,73.0,100.0,98.82,48.4,25.0,74.8,100.0,1.71,100.0,train
HI0009073,T002269,H0021,August,2,32979,1497.0,72.0,37.35,100.0,100.0,66.28,37.5,87.1,100.0,0.0,83.74,train
HI0009074,T002269,H0032,August,2,32979,3917.0,100.0,65.69,100.0,100.0,44.44,37.5,74.5,100.0,0.0,87.13,train
HI0009075,T002269,H0033,August,2,32979,10987.0,72.0,73.97,100.0,8.93,67.72,75.0,80.35,100.0,53.12,76.0,train
HI0009076,T002269,H0037,August,2,32979,1947.0,72.0,32.57,100.0,100.0,59.8,50.0,83.5,83.14,0.0,98.86,train
HI0009077,T002270,H0034,February,8,73625,4196.0,72.0,70.0,100.0,47.3,52.96,75.0,74.8,100.0,76.86,62.17,train
HI0009078,T002270,H0005,February,8,73625,5001.0,72.0,43.24,100.0,1.74,61.6,62.5,79.45,100.0,100.0,48.9,train
HI0009079,T002270,H0006,February,8,73625,2830.0,100.0,75.0,100.0,80.08,60.88,37.5,81.1,100.0,29.05,100.0,train
HI0009080,T002270,H0020,February,8,73625,3776.0,72.0,71.0,100.0,57.38,82.72,75.0,91.0,100.0,62.16,87.62,train
HI0009081,T002271,H0010,November,1,20534,2651.0,100.0,22.63,100.0,96.1,57.16,25.0,74.8,100.0,2.27,97.59,train
HI0009082,T002271,H0033,November,1,20534,10987.0,44.0,73.97,100.0,0.0,67.72,75.0,80.35,100.0,100.0,42.87,train
HI0009083,T002271,H0032,November,1,20534,3917.0,72.0,65.69,100.0,62.59,44.44,37.5,74.5,100.0,21.82,88.15,train
HI0009084,T002271,H0036,November,1,20534,3166.0,72.0,49.68,100.0,83.62,47.92,37.5,69.55,100.0,9.56,85.76,train
HI0009085,T002272,H0002,June,2,17166,27738.0,72.0,78.0,100.0,0.0,68.92,62.5,81.55,65.49,100.0,59.91,train
HI0009086,T002272,H0033,June,2,17166,10987.0,100.0,85.0,100.0,64.89,67.72,62.5,80.35,100.0,20.48,92.73,train
HI0009087,T002272,H0013,June,2,17166,4412.0,72.0,69.0,100.0,100.0,74.56,50.0,86.65,100.0,0.0,100.0,train
HI0009088,T002272,H0016,June,2,17166,9320.0,100.0,59.0,100.0,88.42,55.6,62.5,81.55,100.0,6.75,90.98,train
HI0009089,T002273,H0015,November,1,8528,24244.0,16.0,83.17,100.0,0.0,67.72,62.5,85.75,100.0,100.0,50.6,validation
HI0009090,T002273,H0010,November,1,8528,2651.0,100.0,22.63,100.0,31.36,57.16,25.0,74.8,100.0,40.04,62.21,validation
HI0009091,T002273,H0027,November,1,8528,11145.0,44.0,67.9,100.0,0.0,68.2,75.0,86.05,100.0,100.0,52.41,validation
HI0009092,T002273,H0032,November,1,8528,3917.0,72.0,71.4,100.0,0.0,44.44,37.5,74.5,100.0,67.09,64.06,validation
HI0009093,T002274,H0007,January,2,71438,27129.0,100.0,57.0,100.0,75.66,62.92,87.5,84.4,100.0,35.5,93.44,train
HI0009094,T002274,H0012,January,2,71438,5444.0,44.0,82.0,100.0,100.0,61.0,37.5,80.35,100.0,0.0,92.46,train
HI0009095,T002274,H0006,January,2,71438,2830.0,16.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,87.55,train
HI0009096,T002274,H0021,January,2,71438,1497.0,16.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,75.4,train
HI0009097,T002275,H0001,November,7,42279,2049.0,72.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,100.0,validation
HI0009098,T002275,H0018,November,7,42279,5949.0,100.0,75.0,100.0,50.03,56.08,25.0,80.5,100.0,29.15,92.43,validation
HI0009099,T002275,H0003,November,7,42279,9176.0,72.0,86.0,100.0,0.0,64.24,75.0,83.95,100.0,82.93,62.41,validation
HI0009100,T002275,H0037,November,7,42279,1947.0,72.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,90.85,validation
HI0009101,T002276,H0004,March,8,77249,4879.0,100.0,79.12,100.0,100.0,58.72,75.0,78.25,100.0,0.0,87.64,test
HI0009102,T002276,H0018,March,8,77249,5949.0,100.0,48.58,100.0,100.0,56.08,25.0,80.5,100.0,0.0,91.25,test
HI0009103,T002276,H0025,March,8,77249,27248.0,44.0,57.22,100.0,0.0,52.12,75.0,81.7,100.0,100.0,41.22,test
HI0009104,T002276,H0024,March,8,77249,2813.0,72.0,61.46,100.0,100.0,67.36,62.5,87.4,100.0,0.0,74.61,test
HI0009105,T002277,H0021,February,3,92125,1497.0,16.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,74.09,validation
HI0009106,T002277,H0039,February,3,92125,25055.0,100.0,84.0,100.0,81.19,52.36,87.5,73.3,100.0,27.44,99.5,validation
HI0009107,T002277,H0009,February,3,92125,4070.0,44.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,75.4,validation
HI0009108,T002277,H0026,February,3,92125,1802.0,16.0,87.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,87.32,validation
HI0009109,T002278,H0034,October,2,41284,4196.0,72.0,53.36,100.0,100.0,52.96,75.0,74.8,100.0,0.0,95.7,train
HI0009110,T002278,H0019,October,2,41284,3860.0,72.0,74.34,100.0,100.0,63.16,62.5,77.2,100.0,0.0,91.46,train
HI0009111,T002278,H0035,October,2,41284,25212.0,72.0,78.02,100.0,6.51,53.08,100.0,74.35,100.0,81.81,66.37,train
HI0009112,T002278,H0003,October,2,41284,9176.0,100.0,40.66,100.0,100.0,64.24,75.0,83.95,100.0,0.0,100.0,train
HI0009113,T002279,H0030,November,2,24448,1633.0,44.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,73.62,train
HI0009114,T002279,H0002,November,2,24448,27738.0,72.0,83.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,56.33,train
HI0009115,T002279,H0038,November,2,24448,9325.0,100.0,83.0,100.0,92.24,57.88,62.5,81.7,100.0,6.79,100.0,train
HI0009116,T002279,H0032,November,2,24448,3917.0,72.0,83.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,100.0,train
HI0009117,T002280,H0037,October,8,34355,1947.0,72.0,75.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,validation
HI0009118,T002280,H0033,October,8,34355,10987.0,72.0,64.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,61.01,validation
HI0009119,T002280,H0013,October,8,34355,4412.0,100.0,60.0,100.0,93.94,74.56,50.0,86.65,100.0,3.53,100.0,validation
HI0009120,T002280,H0022,October,8,34355,7622.0,72.0,47.0,100.0,2.23,68.68,75.0,82.15,100.0,57.03,61.22,validation
HI0009121,T002281,H0030,October,2,25470,1633.0,72.0,61.0,27.0,100.0,55.96,37.5,73.0,100.0,0.0,76.99,validation
HI0009122,T002281,H0001,October,2,25470,2049.0,72.0,49.0,13.0,100.0,48.4,25.0,74.8,100.0,0.0,81.29,validation
HI0009123,T002281,H0033,October,2,25470,10987.0,72.0,92.0,65.0,0.0,67.72,62.5,80.35,100.0,100.0,64.6,validation
HI0009124,T002281,H0028,October,2,25470,4489.0,100.0,51.0,100.0,94.5,60.04,62.5,84.25,100.0,4.82,99.9,validation
HI0009125,T002282,H0021,January,2,18045,1497.0,100.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0009126,T002282,H0014,January,2,18045,11338.0,44.0,95.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,49.39,train
HI0009127,T002282,H0024,January,2,18045,2813.0,100.0,64.0,100.0,67.48,67.36,50.0,87.4,100.0,28.46,92.52,train
HI0009128,T002282,H0016,January,2,18045,9320.0,44.0,59.0,100.0,0.0,55.6,62.5,81.55,100.0,100.0,59.04,train
HI0009129,T002283,H0039,February,4,22033,25055.0,16.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,49.79,validation
HI0009130,T002283,H0008,February,4,22033,1314.0,100.0,65.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,89.35,validation
HI0009131,T002283,H0011,February,4,22033,6631.0,72.0,54.0,100.0,0.0,60.4,62.5,78.55,100.0,100.0,48.65,validation
HI0009132,T002283,H0022,February,4,22033,7622.0,44.0,47.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,60.4,validation
HI0009133,T002284,H0026,February,4,71394,1802.0,100.0,73.97,100.0,100.0,56.08,37.5,80.35,100.0,0.0,100.0,train
HI0009134,T002284,H0029,February,4,71394,3084.0,72.0,60.9,100.0,93.68,52.84,75.0,77.35,100.0,5.53,87.39,train
HI0009135,T002284,H0038,February,4,71394,9325.0,44.0,54.65,100.0,0.0,57.88,62.5,81.7,100.0,100.0,53.69,train
HI0009136,T002284,H0002,February,4,71394,27738.0,16.0,40.11,100.0,0.0,68.92,62.5,81.55,100.0,100.0,43.0,train
HI0009137,T002285,H0040,January,12,86748,4665.0,100.0,74.0,100.0,91.14,54.88,50.0,73.9,100.0,7.75,100.0,train
HI0009138,T002285,H0038,January,12,86748,9325.0,72.0,68.0,100.0,2.38,57.88,62.5,81.7,100.0,85.42,60.82,train
HI0009139,T002285,H0017,January,12,86748,2123.0,72.0,82.0,100.0,100.0,75.28,75.0,85.0,100.0,0.0,100.0,train
HI0009140,T002285,H0014,January,12,86748,11338.0,72.0,95.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,56.17,train
HI0009141,T002286,H0001,November,6,62681,2049.0,44.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,81.44,train
HI0009142,T002286,H0023,November,6,62681,24419.0,72.0,63.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,55.05,train
HI0009143,T002286,H0033,November,6,62681,10987.0,100.0,85.0,100.0,76.59,67.72,62.5,80.35,100.0,20.48,100.0,train
HI0009144,T002286,H0037,November,6,62681,1947.0,44.0,82.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,83.13,train
HI0009145,T002287,H0004,January,1,13471,4879.0,100.0,79.12,100.0,100.0,58.72,75.0,78.25,100.0,0.0,100.0,test
HI0009146,T002287,H0025,January,1,13471,27248.0,44.0,57.22,100.0,0.0,52.12,75.0,81.7,100.0,100.0,49.49,test
HI0009147,T002287,H0003,January,1,13471,9176.0,72.0,40.66,100.0,62.6,64.24,75.0,83.95,100.0,21.82,79.46,test
HI0009148,T002287,H0030,January,1,13471,1633.0,72.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,89.05,test
HI0009149,T002288,H0001,February,2,21290,2049.0,72.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,100.0,validation
HI0009150,T002288,H0032,February,2,21290,3917.0,100.0,99.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,90.63,validation
HI0009151,T002288,H0024,February,2,21290,2813.0,72.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,92.01,validation
HI0009152,T002288,H0039,February,2,21290,25055.0,44.0,84.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,60.32,validation
HI0009153,T002289,H0010,February,3,42483,2651.0,100.0,22.63,100.0,97.4,57.16,25.0,74.8,100.0,2.27,91.57,train
HI0009154,T002289,H0005,February,3,42483,5001.0,72.0,43.61,100.0,14.4,61.6,62.5,79.45,100.0,74.9,66.76,train
HI0009155,T002289,H0028,February,3,42483,4489.0,72.0,57.78,100.0,51.06,60.04,75.0,84.25,100.0,42.82,79.45,train
HI0009156,T002289,H0020,February,3,42483,3776.0,72.0,43.79,100.0,77.68,82.72,75.0,91.0,100.0,19.53,90.35,train
HI0009157,T002290,H0021,February,3,68198,1497.0,72.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,validation
HI0009158,T002290,H0003,February,3,68198,9176.0,72.0,57.04,100.0,74.96,64.24,75.0,83.95,100.0,21.91,94.31,validation
HI0009159,T002290,H0034,February,3,68198,4196.0,100.0,72.68,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,validation
HI0009160,T002290,H0036,February,3,68198,3166.0,100.0,46.92,100.0,100.0,47.92,37.5,69.55,100.0,0.0,95.63,validation
HI0009161,T002291,H0034,January,3,53002,4196.0,72.0,72.68,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,train
HI0009162,T002291,H0002,January,3,53002,27738.0,72.0,55.2,100.0,0.0,68.92,62.5,81.55,100.0,87.13,72.78,train
HI0009163,T002291,H0035,January,3,53002,25212.0,72.0,90.16,100.0,0.0,53.08,87.5,74.35,100.0,81.81,60.63,train
HI0009164,T002291,H0038,January,3,53002,9325.0,100.0,68.08,100.0,100.0,57.88,62.5,81.7,100.0,0.0,100.0,train
HI0009165,T002292,H0014,January,8,33042,11338.0,44.0,72.68,100.0,0.0,61.6,50.0,80.8,100.0,100.0,57.83,validation
HI0009166,T002292,H0006,January,8,33042,2830.0,100.0,86.0,100.0,50.2,60.88,37.5,81.1,100.0,29.05,71.92,validation
HI0009167,T002292,H0020,January,8,33042,3776.0,72.0,59.0,100.0,0.0,82.72,75.0,91.0,100.0,62.16,57.64,validation
HI0009168,T002292,H0037,January,8,33042,1947.0,100.0,68.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,96.01,validation
HI0009169,T002293,H0030,January,2,25491,1633.0,100.0,54.28,100.0,100.0,55.96,37.5,73.0,100.0,0.0,96.8,train
HI0009170,T002293,H0010,January,2,25491,2651.0,100.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,89.0,train
HI0009171,T002293,H0038,January,2,25491,9325.0,44.0,54.65,100.0,0.0,57.88,62.5,81.7,100.0,100.0,48.1,train
HI0009172,T002293,H0011,January,2,25491,6631.0,72.0,50.97,100.0,13.1,60.4,75.0,78.55,100.0,76.04,60.86,train
HI0009173,T002294,H0013,November,2,36341,4412.0,72.0,60.72,100.0,100.0,74.56,50.0,86.65,100.0,0.0,100.0,train
HI0009174,T002294,H0033,November,2,36341,10987.0,100.0,92.0,100.0,100.0,67.72,62.5,80.35,100.0,0.0,100.0,train
HI0009175,T002294,H0025,November,2,36341,27248.0,72.0,65.32,100.0,7.56,52.12,62.5,81.7,100.0,80.89,65.86,train
HI0009176,T002294,H0031,November,2,36341,6095.0,72.0,58.88,100.0,100.0,62.08,50.0,77.5,100.0,0.0,83.95,train
HI0009177,T002295,H0002,January,3,31050,27738.0,44.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,47.14,train
HI0009178,T002295,H0025,January,3,31050,27248.0,44.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,60.99,train
HI0009179,T002295,H0011,January,3,31050,6631.0,100.0,78.0,100.0,72.22,60.4,62.5,78.55,100.0,40.52,92.06,train
HI0009180,T002295,H0024,January,3,31050,2813.0,72.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,97.95,train
HI0009181,T002296,H0023,July,1,29374,24419.0,100.0,62.0,100.0,82.88,73.0,62.5,83.95,100.0,24.96,85.0,train
HI0009182,T002296,H0014,July,1,29374,11338.0,72.0,54.0,100.0,100.0,61.6,50.0,80.8,100.0,0.0,94.38,train
HI0009183,T002296,H0024,July,1,29374,2813.0,16.0,60.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,82.83,train
HI0009184,T002296,H0026,July,1,29374,1802.0,16.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,82.83,train
HI0009185,T002297,H0007,February,3,25690,27129.0,44.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,45.71,validation
HI0009186,T002297,H0006,February,3,25690,2830.0,72.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,94.87,validation
HI0009187,T002297,H0020,February,3,25690,3776.0,100.0,69.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,100.0,validation
HI0009188,T002297,H0038,February,3,25690,9325.0,72.0,68.0,100.0,2.38,57.88,62.5,81.7,100.0,85.42,65.23,validation
HI0009189,T002298,H0040,December,4,85728,4665.0,44.0,49.0,100.0,100.0,54.88,50.0,73.9,100.0,0.0,88.63,validation
HI0009190,T002298,H0002,December,4,85728,27738.0,100.0,62.0,100.0,56.72,68.92,62.5,81.55,100.0,37.87,80.71,validation
HI0009191,T002298,H0038,December,4,85728,9325.0,72.0,78.2,100.0,100.0,57.88,62.5,81.7,100.0,0.0,89.39,validation
HI0009192,T002298,H0010,December,4,85728,2651.0,16.0,77.28,100.0,100.0,57.16,12.5,74.8,100.0,0.0,88.21,validation
HI0009193,T002299,H0002,September,3,87423,27738.0,72.0,55.2,100.0,11.24,68.92,62.5,81.55,80.46,77.67,62.1,train
HI0009194,T002299,H0038,September,3,87423,9325.0,100.0,68.08,100.0,100.0,57.88,62.5,81.7,70.55,0.0,100.0,train
HI0009195,T002299,H0011,September,3,87423,6631.0,72.0,52.44,100.0,100.0,60.4,62.5,78.55,70.7,0.0,96.09,train
HI0009196,T002299,H0016,September,3,87423,9320.0,100.0,58.88,100.0,100.0,55.6,62.5,81.55,100.0,0.0,96.18,train
HI0009197,T002300,H0019,May,1,18103,3860.0,100.0,72.0,100.0,100.0,63.16,50.0,77.2,100.0,0.0,98.72,train
HI0009198,T002300,H0032,May,1,18103,3917.0,100.0,64.0,100.0,100.0,44.44,37.5,74.5,100.0,0.0,92.53,train
HI0009199,T002300,H0033,May,1,18103,10987.0,72.0,100.0,100.0,22.43,67.72,62.5,80.35,100.0,100.0,65.63,train
HI0009200,T002300,H0037,May,1,18103,1947.0,72.0,77.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,84.59,train
HI0009201,T002301,H0021,August,3,59689,1497.0,44.0,54.28,100.0,100.0,66.28,37.5,87.1,100.0,0.0,85.61,validation
HI0009202,T002301,H0033,August,3,59689,10987.0,100.0,92.0,100.0,96.74,67.72,62.5,80.35,100.0,2.85,95.29,validation
HI0009203,T002301,H0035,August,3,59689,25212.0,72.0,56.12,100.0,6.51,53.08,87.5,74.35,74.96,81.81,59.27,validation
HI0009204,T002301,H0028,August,3,59689,4489.0,72.0,46.92,100.0,100.0,60.04,62.5,84.25,100.0,0.0,85.02,validation
HI0009205,T002302,H0039,January,4,71451,25055.0,16.0,64.4,100.0,0.0,52.36,87.5,73.3,100.0,100.0,44.83,train
HI0009206,T002302,H0027,January,4,71451,11145.0,44.0,78.2,76.0,0.0,68.2,62.5,86.05,100.0,100.0,45.83,train
HI0009207,T002302,H0003,January,4,71451,9176.0,44.0,57.96,63.0,0.0,64.24,75.0,83.95,100.0,100.0,37.89,train
HI0009208,T002302,H0024,January,4,71451,2813.0,100.0,60.72,63.0,75.42,67.36,50.0,87.4,100.0,21.51,82.51,train
HI0009209,T002303,H0004,January,1,47379,4879.0,100.0,78.2,100.0,100.0,58.72,75.0,78.25,100.0,0.0,100.0,validation
HI0009210,T002303,H0023,January,1,47379,24419.0,44.0,67.16,100.0,0.0,73.0,62.5,83.95,100.0,100.0,60.64,validation
HI0009211,T002303,H0021,January,1,47379,1497.0,72.0,69.92,100.0,100.0,66.28,37.5,87.1,100.0,0.0,93.74,validation
HI0009212,T002303,H0011,January,1,47379,6631.0,100.0,52.44,100.0,100.0,60.4,62.5,78.55,100.0,0.0,100.0,validation
HI0009213,T002304,H0001,April,3,95237,2049.0,72.0,90.9,23.0,100.0,48.4,37.5,74.8,100.0,0.0,85.68,train
HI0009214,T002304,H0012,April,3,95237,5444.0,100.0,40.3,63.0,100.0,61.0,37.5,80.35,100.0,0.0,98.55,train
HI0009215,T002304,H0013,April,3,95237,4412.0,100.0,58.33,72.0,100.0,74.56,62.5,86.65,100.0,0.0,100.0,train
HI0009216,T002304,H0039,April,3,95237,25055.0,44.0,82.43,100.0,0.0,52.36,100.0,73.3,100.0,100.0,66.88,train
HI0009217,T002305,H0030,November,3,21355,1633.0,44.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,79.48,train
HI0009218,T002305,H0039,November,3,21355,25055.0,72.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,52.82,train
HI0009219,T002305,H0038,November,3,21355,9325.0,100.0,83.0,100.0,88.35,57.88,62.5,81.7,100.0,6.79,94.42,train
HI0009220,T002305,H0020,November,3,21355,3776.0,72.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,95.29,train
HI0009221,T002306,H0004,September,2,22085,4879.0,100.0,85.0,100.0,87.07,58.72,75.0,78.25,79.85,11.32,100.0,validation
HI0009222,T002306,H0010,September,2,22085,2651.0,72.0,62.56,100.0,100.0,57.16,12.5,74.8,100.0,0.0,90.95,validation
HI0009223,T002306,H0006,September,2,22085,2830.0,72.0,86.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,100.0,validation
HI0009224,T002306,H0016,September,2,22085,9320.0,72.0,58.88,100.0,0.0,55.6,62.5,81.55,100.0,100.0,50.72,validation
HI0009225,T002307,H0007,November,2,34441,27129.0,44.0,57.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,63.4,train
HI0009226,T002307,H0021,November,2,34441,1497.0,72.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,85.12,train
HI0009227,T002307,H0011,November,2,34441,6631.0,100.0,78.0,100.0,72.22,60.4,62.5,78.55,100.0,40.52,87.5,train
HI0009228,T002307,H0024,November,2,34441,2813.0,72.0,64.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,100.0,train
HI0009229,T002308,H0013,January,5,45749,4412.0,72.0,60.72,100.0,77.92,74.56,50.0,86.65,100.0,19.32,84.7,validation
HI0009230,T002308,H0037,January,5,45749,1947.0,100.0,70.84,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,validation
HI0009231,T002308,H0024,January,5,45749,2813.0,100.0,60.72,100.0,99.58,67.36,50.0,87.4,100.0,0.37,100.0,validation
HI0009232,T002308,H0007,January,5,45749,27129.0,16.0,73.6,100.0,0.0,62.92,87.5,84.4,100.0,100.0,44.3,validation
HI0009233,T002309,H0014,November,9,94470,11338.0,100.0,95.0,100.0,59.93,61.6,50.0,80.8,100.0,23.37,94.44,test
HI0009234,T002309,H0009,November,9,94470,4070.0,72.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,99.83,test
HI0009235,T002309,H0022,November,9,94470,7622.0,100.0,76.0,100.0,100.0,68.68,75.0,82.15,100.0,0.0,99.2,test
HI0009236,T002309,H0039,November,9,94470,25055.0,72.0,84.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,64.61,test
HI0009237,T002310,H0034,November,2,24863,4196.0,100.0,81.0,100.0,100.0,52.96,75.0,74.8,100.0,0.0,100.0,train
HI0009238,T002310,H0002,November,2,24863,27738.0,44.0,78.0,100.0,0.0,68.92,62.5,81.55,100.0,100.0,31.45,train
HI0009239,T002310,H0021,November,2,24863,1497.0,72.0,65.0,100.0,100.0,66.28,37.5,87.1,100.0,0.0,100.0,train
HI0009240,T002310,H0001,November,2,24863,2049.0,72.0,73.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,100.0,train
HI0009241,T002311,H0030,November,5,17254,1633.0,72.0,68.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,95.96,train
HI0009242,T002311,H0039,November,5,17254,25055.0,44.0,73.0,100.0,0.0,52.36,87.5,73.3,100.0,100.0,59.99,train
HI0009243,T002311,H0009,November,5,17254,4070.0,100.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,99.22,train
HI0009244,T002311,H0031,November,5,17254,6095.0,100.0,73.0,100.0,45.86,62.08,50.0,77.5,100.0,31.58,87.93,train
HI0009245,T002312,H0015,April,2,48059,24244.0,100.0,73.6,100.0,54.44,67.72,50.0,85.75,100.0,39.87,100.0,train
HI0009246,T002312,H0035,April,2,48059,25212.0,100.0,90.16,100.0,50.68,53.08,87.5,74.35,100.0,43.16,87.99,train
HI0009247,T002312,H0027,April,2,48059,11145.0,72.0,80.96,100.0,100.0,68.2,62.5,86.05,100.0,0.0,100.0,train
HI0009248,T002312,H0037,April,2,48059,1947.0,16.0,68.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,87.07,train
HI0009249,T002313,H0034,February,1,65675,4196.0,72.0,53.36,100.0,100.0,52.96,75.0,74.8,100.0,0.0,89.62,train
HI0009250,T002313,H0018,February,1,65675,5949.0,72.0,48.58,100.0,100.0,56.08,25.0,80.5,100.0,0.0,84.14,train
HI0009251,T002313,H0035,February,1,65675,25212.0,72.0,78.02,100.0,32.94,53.08,100.0,74.35,100.0,97.8,66.0,train
